Subj,Surround,StimName,Win_LElow,Avg_LElow,Los_LElow,Win_LEhigh,Avg_LEhigh,Los_LEhigh
S32,HS,No4_bandpass,0.187082869338697,0.155120920574886,0.442059573662495,0.120761472884912,0.261207133644291,0.551513070259143
S32,HS,No4_bar,0.113651514141549,0.295627862917779,0.586657196893268,0.05,0.273671031227884,0.574093488321661
S32,HS,No4_blur,0.0866025403784439,0.293506104422605,0.589137788071121,0.0790569415042094,0.280438644507731,0.577350269189626
S33,MS,G5,0.615426681254559,0.324518874643679,0.119023807142381,0.494553670831926,0.254746606127213,0.259807621135332
S33,MS,G5_horz,0.61913918736689,0.318688719599549,0.0456435464587638,0.620147831837969,0.323876262380146,0.0866025403784439
S33,MS,G5_blur,0.563471383479232,0.296331739778242,0.201038968030247,0.488620507142302,0.238703093123375,0.239791576165636
S33,MS,No4,0.0763762615825973,0.334009730397185,0.632126042283763,0.067700320038633,0.328982015719198,0.627826940061245
S33,MS,No4_histeq,0.0763762615825973,0.33087636160153,0.628821649330449,0.0204124145231931,0.295627862917779,0.597215762238964
S33,MS,No4_bandpass,0.276134025429682,0.310745072366401,0.546961302714065,0.0645497224367903,0.298433409657833,0.596866819315666
S33,MS,No4_bar,0.0763762615825974,0.34018989794917,0.638683541878657,0.0353553390593273,0.317378585709034,0.618465843842649
S33,MS,No4_blur,0.0735980072193988,0.286320042376825,0.583809329604566,0.0912870929175278,0.34686092313779,0.643881459069395
S33,HS,G5,0.526387056578459,0.231615701828122,0.111803398874989,0.568257570707744,0.284128785353872,0.144337567297406
S33,HS,G5_horz,0.659229348052204,0.360410645421765,0.0866025403784439,0.647430819985168,0.347461028989823,0.067700320038633
S33,HS,G5_blur,0.616103346309151,0.316063021141881,0.05,0.486483983977547,0.190120575775831,0.133853153368408
S33,HS,No4,0.395811402901264,0.218660696056699,0.348209706929603,0.307544034787432,0.338962878990212,0.563471383479232
S33,HS,No4_histeq,0.260608262851865,0.234298598658493,0.473462423711393,0.196850196850295,0.263589010898912,0.531507290636733
S33,HS,No4_bandpass,0.532681893816563,0.292083036138698,0.262995563967658,0.619811799392902,0.323232372553658,0.0841625411530173
S33,HS,No4_bar,0.670198975429437,0.377353724419587,0.133853153368409,0.623832242407097,0.324518874643679,0.0612372435695795
S33,HS,No4_blur,0.183711730708738,0.410665110927789,0.697017455544216,0.151382517704875,0.236070257903588,0.520416499866533
S34,MS,G5,0.113651514141549,0.241307203926171,0.534633831078181,0.312916389258643,0.197642353760524,0.403112887414928
S34,MS,G5_horz,0.357071421427142,0.284861077252287,0.465922024949812,0.294392028877595,0.195522803444168,0.414829282155121
S34,MS,G5_blur,0.0957427107756337,0.22890136158034,0.527178021797824,0.426712237149737,0.254746606127213,0.360555127546399
S34,MS,No4,0.0677003200386329,0.277451196909775,0.575905084772367,0.0612372435695795,0.294215057398495,0.593014895821906
S34,MS,No4_histeq,0.0353553390593273,0.300520382004283,0.601387285088957,0.0645497224367903,0.269064738182716,0.568257570707744
S34,MS,No4_bandpass,0.138443731048635,0.277451196909775,0.563101530217538,0.102062072615966,0.231615701828122,0.528362249471579
S34,MS,No4_bar,0.067700320038633,0.328982015719198,0.627826940061246,0.0408248290463862,0.268289333866754,0.569722154504574
S34,MS,No4_blur,0.0816496580927725,0.262003498704375,0.559389548227947,0.0540061724867322,0.258803335887826,0.559761854124889
S34,HS,G5,0.596168320750664,0.300520382004283,0.0866025403784438,0.554526825320471,0.255563103753261,0.0735980072193987
S34,HS,G5_horz,0.553774924194538,0.253927483086543,0.067700320038633,0.571182982939793,0.282658510102444,0.125830573921179
S34,HS,G5_blur,0.512754002097172,0.223373752561337,0.138443731048634,0.488193950529227,0.204888180885737,0.167082813798029
S34,HS,No4,0.266926956300783,0.136549746734783,0.385140666943045,0.135400640077266,0.301212826198797,0.587721589416849
S34,HS,No4_histeq,0.0866025403784439,0.267511681987909,0.563840994134576,0.339116499156264,0.208915852278695,0.393170870402848
S34,HS,No4_bandpass,0.453229154696238,0.251454104493577,0.321455025366432,0.259004504465334,0.143976271193092,0.395811402901264
S34,HS,No4_bar,0.547722557505166,0.253105709141457,0.102062072615966,0.414326763155202,0.130304131425933,0.211147657655332
S34,HS,No4_blur,0.0353553390593274,0.293506104422605,0.594418483337567,0.0999999999999999,0.275945344829974,0.569722154504574
S35,MS,G5,0.581664278887172,0.285591491469897,0.0841625411530173,0.0288675134594812,0.292795434846014,0.594067897354054
S35,MS,G5_horz,0.398956973452861,0.199739413570115,0.320806275915336,0.0707106781186548,0.246432884710354,0.546580277726886
S35,MS,G5_blur,0.369684550213647,0.200779730052613,0.355316760088797,0.0763762615825973,0.264378201320255,0.5623610939601
S35,MS,No4,0.370809924354783,0.253105709141457,0.415832498329155,0.0353553390593274,0.303966829330658,0.604841577054135
S35,MS,No4_histeq,0.185965946703512,0.210900845580729,0.486483983977547,0.0540061724867322,0.258803335887826,0.559761854124889
S35,MS,No4_bandpass,0.25,0.197642353760524,0.444878260501305,0.0408248290463863,0.272144263213466,0.573367247058986
S35,MS,No4_bar,0.0790569415042094,0.257188322700183,0.555277708298589,0.0456435464587639,0.280438644507731,0.580947501931112
S35,MS,No4_blur,0.15545631755148,0.215783456270401,0.501248441394085,0.0577350269189625,0.27137765813223,0.571182982939793
S35,HS,G5,0.612032134232618,0.311414782350913,0.0408248290463864,0.512754002097172,0.218660696056699,0.122474487139159
S35,HS,G5_horz,0.595119035711904,0.294922306153106,0.0456435464587638,0.497912308209655,0.217705841293552,0.170782512765993
S35,HS,G5_blur,0.511940751780256,0.216746780060666,0.119023807142381,0.447679200618776,0.170477271212323,0.2
S35,HS,No4,0.513971464836976,0.226154445751865,0.142886901662352,0.365148371670111,0.156458194629322,0.312916389258643
S35,HS,No4_histeq,0.484767985741633,0.211886368918185,0.192570333471522,0.26378652985574,0.130304131425932,0.382970843102535
S35,HS,No4_bandpass,0.403629367943745,0.120329408984947,0.219848432637882,0.305505046330389,0.216746780060666,0.427687580678545
S35,HS,No4_bar,0.580947501931113,0.280438644507731,0.0456435464587639,0.515590276608601,0.215783456270401,0.0978945010372561
S35,HS,No4_blur,0.415331193145904,0.174104853464802,0.265361388801511,0.124163870214595,0.250624220697043,0.540832691319598
